Date,spy,bnd,qqq
2022-06-02,399.492919921875,69.52430725097656,308.0291748046875
2022-06-03,392.9366149902344,69.42400360107422,300.01446533203125
2022-06-06,394.133056640625,69.0137710571289,301.0137939453125
2022-06-07,397.91357421875,69.25079345703125,303.6103210449219
2022-06-08,393.58740234375,68.96817779541016,301.4254150390625
2022-06-09,384.2268371582031,68.87699890136719,293.3518371582031
2022-06-10,373.0859375,68.29351806640625,283.0051574707031
2022-06-13,358.9205017089844,67.19037628173828,269.846435546875
2022-06-14,357.8389587402344,66.82573699951172,270.33636474609375
2022-06-15,362.94049072265625,67.59153747558594,277.0871887207031
2022-06-16,350.92852783203125,67.7374038696289,265.90765380859375
2022-06-17,351.6850280761719,67.77388763427734,269.14093017578125
2022-06-21,360.53826904296875,67.4638900756836,275.93133544921875
2022-06-22,359.88458251953125,68.0200424194336,275.52886962890625
2022-06-23,363.4123840332031,68.34822845458984,279.63226318359375
2022-06-24,374.9667053222656,68.22059631347656,289.2135009765625
2022-06-27,373.53436279296875,67.89237976074219,287.0929870605469
2022-06-28,365.90203857421875,67.92884826660156,278.34625244140625
2022-06-29,365.60406494140625,68.32089233398438,278.6014709472656
2022-06-30,362.6337585449219,68.61264038085938,275.14599609375
2022-07-01,366.4691467285156,69.15980529785156,276.96209716796875
2022-07-05,367.16131591796875,69.27852630615234,281.70361328125
2022-07-06,368.4013671875,68.85833740234375,283.5098876953125
2022-07-07,373.9189453125,68.66651153564453,289.5766906738281
2022-07-08,373.6113586425781,68.43816375732422,289.9399719238281
2022-07-11,369.3433532714844,68.69391632080078,283.7455139160156
2022-07-12,366.0750427246094,68.81266021728516,280.9967956542969
2022-07-13,364.152587890625,69.03193664550781,280.41754150390625
2022-07-14,363.2682189941406,68.81266021728516,281.4189147949219
2022-07-15,370.20849609375,69.05929565429688,286.52362060546875
2022-07-18,367.1517028808594,68.84920501708984,284.0989074707031
2022-07-19,377.07183837890625,68.7944107055664,292.83587646484375
2022-07-20,379.4750061035156,68.73046112060547,297.47918701171875
2022-07-21,383.3392639160156,69.29682159423828,301.7496032714844
2022-07-22,379.7826232910156,69.86318969726562,296.4583435058594
2022-07-25,380.24395751953125,69.60740661621094,294.7698059082031
2022-07-26,375.7453308105469,69.62567901611328,288.9778747558594
2022-07-27,385.50201416015625,69.81751251220703,301.1899719238281
2022-07-28,390.33721923828125,70.30164337158203,304.1350402832031
2022-07-29,396.0278015136719,70.24684143066406,309.681640625
2022-08-01,394.85504150390625,70.55164337158203,309.49505615234375
2022-08-02,392.25006103515625,69.83770751953125,308.5722351074219
2022-08-03,398.3925476074219,70.1855239868164,316.9754943847656
2022-08-04,398.12335205078125,70.35943603515625,318.4577331542969
2022-08-05,397.450439453125,69.5631103515625,315.8563232421875
2022-08-08,396.9890441894531,69.87429809570312,314.8353576660156
2022-08-09,395.4126281738281,69.71869659423828,311.2718811035156
2022-08-10,403.7178649902344,69.91091918945312,319.9598083496094
2022-08-11,403.7178649902344,69.5173568725586,318.1435852050781
2022-08-12,410.5523986816406,69.83770751953125,324.33807373046875
2022-08-15,412.2441711425781,69.91091918945312,326.9591369628906
2022-08-16,413.0516357421875,69.81940460205078,326.19342041015625
2022-08-17,410.1197814941406,69.40751647949219,322.4728698730469
2022-08-18,411.31182861328125,69.53565216064453,323.24835205078125
2022-08-19,405.7845458984375,69.0963134765625,316.94598388671875
2022-08-22,397.3351135253906,68.78511047363281,308.6016845703125
2022-08-23,396.3738708496094,68.75762939453125,308.34649658203125
2022-08-24,397.6427307128906,68.583740234375,309.2397766113281
2022-08-25,403.2564697265625,68.95899963378906,314.7077941894531
2022-08-26,389.60662841796875,68.82170867919922,301.8084716796875
2022-08-29,387.03045654296875,68.5105209350586,298.833984375
2022-08-30,382.7817077636719,68.56544494628906,295.50604248046875
2022-08-31,379.8691101074219,68.28168487548828,293.78814697265625
2022-09-01,381.0610656738281,67.91112518310547,293.9157409667969
2022-09-02,377.04302978515625,68.08541107177734,289.7632141113281
2022-09-06,375.620361328125,67.47086334228516,287.68206787109375
2022-09-07,382.3683776855469,67.95698547363281,293.4935607910156
2022-09-08,384.86761474609375,67.74603271484375,295.0152282714844
2022-09-09,390.84661865234375,67.71849060058594,301.4648742675781
2022-09-12,395.04736328125,67.63597106933594,305.0479736328125
2022-09-13,377.8696594238281,67.29658508300781,288.3201904296875
2022-09-14,379.3115539550781,67.379150390625,290.607421875
2022-09-15,375.005126953125,67.1773452758789,285.7677307128906
2022-09-16,372.1442565917969,67.10400390625,284.0203552246094
2022-09-19,375.03021240234375,67.05810546875,286.23211669921875
2022-09-20,370.7254333496094,66.72792053222656,283.9505310058594
2022-09-21,364.258544921875,66.91133880615234,278.86614990234375
2022-09-22,361.1988525390625,66.22344207763672,275.4339294433594
2022-09-23,355.1470642089844,66.03997039794922,270.94940185546875
2022-09-26,351.63372802734375,65.19615936279297,269.8282470703125
2022-09-27,350.73602294921875,64.91180419921875,269.9364318847656
2022-09-28,357.63726806640625,65.92076110839844,275.3060302734375
2022-09-29,350.16656494140625,65.5813980102539,267.3696594238281
2022-09-30,344.7517395019531,65.42545318603516,262.8359680175781
2022-10-03,353.85357666015625,65.97332763671875,269.00213623046875
2022-10-04,364.818359375,66.1387710571289,277.4598388671875
2022-10-05,363.968994140625,65.78948974609375,277.3122863769531
2022-10-06,360.2143249511719,65.5412826538086,275.1290283203125
2022-10-07,350.16656494140625,65.201171875,264.6454772949219
2022-10-10,347.4929504394531,64.90701293945312,262.0000305175781
2022-10-11,345.2922668457031,64.92539978027344,258.400634765625
2022-10-12,344.1532897949219,64.99893951416016,258.3121032714844
2022-10-13,353.23590087890625,64.76911163330078,264.3701477050781
2022-10-14,345.1860656738281,64.45658111572266,256.423828125
2022-10-17,354.05633544921875,64.59447479248047,264.8913879394531
2022-10-18,358.2163391113281,64.74154663085938,266.9861145019531
2022-10-19,355.6778564453125,64.20840454101562,266.0124816894531
2022-10-20,352.6954040527344,63.77634048461914,264.65533447265625
2022-10-21,361.2663879394531,63.886653900146484,270.8608703613281
2022-10-24,365.6871032714844,63.794734954833984,273.8407897949219
2022-10-25,371.5265808105469,64.40142822265625,279.5054016113281
2022-10-26,368.7274475097656,64.6588363647461,273.3293151855469
2022-10-27,366.7584533691406,64.99893951416016,268.35302734375
2022-10-28,375.48382568359375,64.8702392578125,276.5648498535156
2022-10-31,372.7715759277344,64.66802978515625,273.3489685058594
2022-11-01,371.14044189453125,64.73528289794922,270.55596923828125
2022-11-02,361.8262634277344,64.63391876220703,261.2820739746094
2022-11-03,358.1005859375,64.38514709472656,256.17803955078125
2022-11-04,363.2547302246094,64.4035873413086,260.29864501953125
2022-11-07,366.7294616699219,64.15483093261719,263.1604919433594
2022-11-08,368.7080993652344,64.44043731689453,265.07818603515625
2022-11-09,361.1119689941406,64.53258514404297,258.9612121582031
2022-11-10,380.95660400390625,65.86852264404297,278.0695495605469
2022-11-11,384.6436767578125,65.86852264404297,283.19329833984375
2022-11-14,381.3716735839844,65.65665435791016,280.7150573730469
2022-11-15,384.6243591308594,66.11731719970703,284.5996398925781
2022-11-16,381.6901550292969,66.49507141113281,280.7150573730469
2022-11-17,380.5222473144531,66.21867370605469,280.0954284667969
2022-11-18,382.2499084472656,66.10812377929688,280.10528564453125
2022-11-21,380.8600769042969,66.10812377929688,277.2237854003906
2022-11-22,385.9853210449219,66.44901275634766,281.216552734375
2022-11-23,388.4176025390625,66.85442352294922,284.0390625
2022-11-25,388.3307189941406,66.85442352294922,282.1705627441406
2022-11-28,382.1341857910156,66.77149963378906,278.0301513671875
2022-11-29,381.4777526855469,66.52272033691406,275.9256286621094
2022-11-30,393.4945373535156,67.03870391845703,288.50390625
2022-12-01,393.2050476074219,67.59738159179688,288.8580017089844
2022-12-02,392.75140380859375,67.87443542480469,287.7073059082031
2022-12-05,385.68609619140625,67.33882141113281,282.87860107421875
2022-12-06,380.1264953613281,67.56047058105469,277.0172119140625
2022-12-07,379.4798583984375,68.15145111083984,275.88629150390625
2022-12-08,382.45263671875,67.95751953125,279.1513366699219
2022-12-09,379.5956726074219,67.56047058105469,277.3713073730469
2022-12-12,385.0683898925781,67.56047058105469,280.8526611328125
2022-12-13,387.9833068847656,68.02214813232422,283.8717956542969
2022-12-14,385.5026550292969,68.18839263916016,281.767333984375
2022-12-15,376.07269287109375,68.22534942626953,272.30657958984375
2022-12-16,371.6326599121094,68.04989624023438,269.7102355957031
2022-12-19,368.4813537597656,67.64354705810547,265.9197998046875
2022-12-20,368.985595703125,67.20027160644531,265.71282958984375
2022-12-21,374.5028076171875,67.35729217529297,269.56732177734375
2022-12-22,369.16009521484375,67.34806060791016,262.9723205566406
2022-12-23,371.2835998535156,67.13701629638672,263.5637512207031
2022-12-27,369.8194885253906,66.61866760253906,259.8374328613281
2022-12-28,365.22332763671875,66.52606964111328,256.4068908691406
2022-12-29,371.79754638671875,66.7760009765625,262.6567687988281
2022-12-30,370.8182067871094,66.49832153320312,262.49908447265625
2023-01-03,369.257080078125,66.85005950927734,260.7247314453125
2023-01-04,372.1078796386719,67.22954559326172,261.96673583984375
2023-01-05,367.8608093261719,67.15552520751953,257.8658752441406
2023-01-06,376.296630859375,67.89604187011719,264.9833068847656
2023-01-09,376.08331298828125,68.0811767578125,266.69866943359375
2023-01-10,378.7207336425781,67.81272888183594,268.9560852050781
2023-01-11,383.5107116699219,68.1737289428711,273.6091003417969
2023-01-12,384.9070129394531,68.70134735107422,275.08782958984375
2023-01-13,386.4002380371094,68.46993255615234,276.9805603027344
2023-01-17,385.6923828125,68.37736511230469,277.5424499511719
2023-01-18,379.6030578613281,69.00680541992188,273.93450927734375
2023-01-19,376.8396911621094,68.86795043945312,271.2431640625
2023-01-20,383.85980224609375,68.56250762939453,278.66619873046875
2023-01-23,388.465576171875,68.3958740234375,284.8570861816406
2023-01-24,388.0486145019531,68.70134735107422,284.27545166015625
2023-01-25,388.1941223144531,68.78463745117188,283.6445617675781
2023-01-26,392.4604797363281,68.65504455566406,289.1748962402344
2023-01-27,393.3622131347656,68.58100891113281,292.0534362792969
2023-01-30,388.4267883300781,68.3866195678711,286.14849853515625
2023-01-31,394.137939453125,68.70134735107422,290.4366455078125
2023-02-01,398.3267517089844,69.14299774169922,296.6473388671875
2023-02-02,404.1252136230469,69.18938446044922,307.29388427734375
2023-02-03,399.8297424316406,68.57699584960938,301.8325500488281
2023-02-06,397.3862609863281,68.15021514892578,299.27935791015625
2023-02-07,402.58349609375,68.05742645263672,305.4800109863281
2023-02-08,398.18133544921875,68.17803955078125,300.04827880859375
2023-02-09,394.72943115234375,67.89967346191406,297.3964538574219
2023-02-10,395.650634765625,67.61202239990234,295.444580078125
2023-02-13,400.29510498046875,67.7976303100586,300.17645263671875
2023-02-14,400.11090087890625,67.56566619873047,302.3944091796875
2023-02-15,401.4102478027344,67.41719055175781,304.71112060546875
2023-02-16,395.88330078125,67.15737915039062,298.9934387207031
2023-02-17,394.894287109375,67.30583953857422,296.8838806152344
2023-02-21,386.9723205566406,66.72130584716797,289.8551025390625
2023-02-22,386.4390563964844,66.86976623535156,290.07196044921875
2023-02-23,388.4946594238281,67.11101531982422,292.6054992675781
2023-02-24,384.3446044921875,66.73985290527344,287.7060546875
2023-02-27,385.6536560058594,66.85123443603516,289.7663879394531
2023-02-28,384.228271484375,66.86976623535156,289.3918151855469
2023-03-01,382.7544250488281,66.47362518310547,287.0653076171875
2023-03-02,385.7312316894531,66.33411407470703,289.4410095214844
2023-03-03,391.9175109863281,66.8455810546875,295.42486572265625
2023-03-06,392.18896484375,66.6875,295.7600402832031
2023-03-07,386.1772155761719,66.61312103271484,292.1322937011719
2023-03-08,386.8075256347656,66.55731201171875,293.59124755859375
2023-03-09,379.6709899902344,66.78050231933594,288.5045166015625
2023-03-10,374.1925048828125,67.58025360107422,284.452880859375
2023-03-13,373.65924072265625,68.11962127685547,286.5625
2023-03-14,379.8358154296875,67.6918716430664,293.1476745605469
2023-03-15,377.460205078125,68.38934326171875,294.68548583984375
2023-03-16,384.0827941894531,68.0638427734375,302.45361328125
2023-03-17,379.59185791015625,68.55673217773438,301.0242004394531
2023-03-20,383.24188232421875,68.25914001464844,302.0924987792969
2023-03-21,388.2740478515625,68.07315826416016,306.4071350097656
2023-03-22,381.65533447265625,68.67761993408203,302.2406005859375
2023-03-23,382.68707275390625,68.83570861816406,305.8245849609375
2023-03-24,385.19830322265625,68.97520446777344,306.9501647949219
2023-03-27,385.9185485839844,68.25914001464844,304.84722900390625
2023-03-28,385.05224609375,68.13824462890625,303.2279357910156
2023-03-29,390.64892578125,68.21265411376953,308.75701904296875
2023-03-30,392.9363708496094,68.30564880371094,311.679443359375
2023-03-31,398.4746398925781,68.65902709960938,316.8629150390625
2023-04-03,399.9930114746094,68.95082092285156,316.0927734375
2023-04-04,397.7738342285156,69.23051452636719,315.0264892578125
2023-04-05,396.73236083984375,69.41697692871094,311.9164123535156
2023-04-06,398.27996826171875,69.3982925415039,314.0194091796875
2023-04-10,398.6886901855469,68.93217468261719,313.8417053222656
2023-04-11,398.79583740234375,68.96013641357422,311.8275146484375
2023-04-12,397.1702880859375,69.03472137451172,309.07293701171875
2023-04-13,402.44580078125,68.99745178222656,315.1252746582031
2023-04-14,401.4627685546875,68.68977355957031,314.5328369140625
2023-04-17,402.9032897949219,68.3168716430664,314.7994079589844
2023-04-18,403.1660461425781,68.41941833496094,314.81915283203125
2023-04-19,403.09796142578125,68.32621002197266,314.6710510253906
2023-04-20,400.8982238769531,68.6245346069336,312.2718505859375
